down | strategy | tol | ncall | sigma_tot
0.95 | 0.00 | 0.01 | 300 | 110.302
0.95 | 0.00 | 0.01 | 400 | 110.302
0.95 | 0.00 | 0.01 | 500 | 110.302
0.95 | 0.00 | 0.01 | 600 | 110.302
0.95 | 0.00 | 0.01 | 700 | 110.302
0.95 | 0.00 | 0.01 | 800 | 110.302
0.95 | 2.00 | 5.0 | 300 | 110.282
0.95 | 2.00 | 1.0 | 300 | 110.301
0.95 | 2.00 | 0.1 | 300 | 110.303
0.95 | 2.00 | 0.01 | 300 | 110.302
0.95 | 2.00 | 5.0 | 400 | 110.282
0.95 | 2.00 | 1.0 | 400 | 110.301
0.95 | 2.00 | 0.1 | 400 | 110.303
0.95 | 2.00 | 0.01 | 400 | 110.302
0.95 | 2.00 | 5.0 | 500 | 110.282
0.95 | 2.00 | 1.0 | 500 | 110.301
0.95 | 2.00 | 0.1 | 500 | 110.303
0.95 | 2.00 | 0.01 | 500 | 110.302
0.95 | 2.00 | 5.0 | 600 | 110.282
0.95 | 2.00 | 1.0 | 600 | 110.301
0.95 | 2.00 | 0.1 | 600 | 110.303
0.95 | 2.00 | 0.01 | 600 | 110.302
0.95 | 2.00 | 5.0 | 700 | 110.282
0.95 | 2.00 | 1.0 | 700 | 110.301
0.95 | 2.00 | 0.1 | 700 | 110.303
0.95 | 2.00 | 0.01 | 700 | 110.302
0.95 | 2.00 | 5.0 | 800 | 110.282
0.95 | 2.00 | 1.0 | 800 | 110.301
0.95 | 2.00 | 0.1 | 800 | 110.303
0.95 | 2.00 | 0.01 | 800 | 110.302
0.96 | 0.00 | 0.1 | 300 | 110.423
0.96 | 0.00 | 0.01 | 300 | 110.422
0.96 | 0.00 | 0.1 | 400 | 110.423
0.96 | 0.00 | 0.01 | 400 | 110.422
0.96 | 0.00 | 0.1 | 500 | 110.423
0.96 | 0.00 | 0.01 | 500 | 110.422
0.96 | 0.00 | 0.1 | 600 | 110.423
0.96 | 0.00 | 0.01 | 600 | 110.422
0.96 | 0.00 | 0.1 | 700 | 110.423
0.96 | 0.00 | 0.01 | 700 | 110.422
0.96 | 0.00 | 0.1 | 800 | 110.423
0.96 | 0.00 | 0.01 | 800 | 110.422
0.96 | 2.00 | 5.0 | 300 | 110.442
0.96 | 2.00 | 1.0 | 300 | 110.421
0.96 | 2.00 | 0.1 | 300 | 110.423
0.96 | 2.00 | 0.01 | 300 | 110.423
0.96 | 2.00 | 5.0 | 400 | 110.442
0.96 | 2.00 | 1.0 | 400 | 110.421
0.96 | 2.00 | 0.1 | 400 | 110.423
0.96 | 2.00 | 0.01 | 400 | 110.423
0.96 | 2.00 | 5.0 | 500 | 110.442
0.96 | 2.00 | 1.0 | 500 | 110.421
0.96 | 2.00 | 0.1 | 500 | 110.423
0.96 | 2.00 | 0.01 | 500 | 110.423
0.96 | 2.00 | 5.0 | 600 | 110.442
0.96 | 2.00 | 1.0 | 600 | 110.421
0.96 | 2.00 | 0.1 | 600 | 110.423
0.96 | 2.00 | 0.01 | 600 | 110.423
0.96 | 2.00 | 5.0 | 700 | 110.442
0.96 | 2.00 | 1.0 | 700 | 110.421
0.96 | 2.00 | 0.1 | 700 | 110.423
0.96 | 2.00 | 0.01 | 700 | 110.423
0.96 | 2.00 | 5.0 | 800 | 110.442
0.96 | 2.00 | 1.0 | 800 | 110.421
0.96 | 2.00 | 0.1 | 800 | 110.423
0.96 | 2.00 | 0.01 | 800 | 110.423
0.97 | 0.00 | 0.1 | 300 | 110.716
0.97 | 0.00 | 0.01 | 300 | 110.716
0.97 | 0.00 | 0.1 | 400 | 110.716
0.97 | 0.00 | 0.01 | 400 | 110.716
0.97 | 0.00 | 0.1 | 500 | 110.716
0.97 | 0.00 | 0.01 | 500 | 110.716
0.97 | 0.00 | 0.1 | 600 | 110.716
0.97 | 0.00 | 0.01 | 600 | 110.716
0.97 | 0.00 | 0.1 | 700 | 110.716
0.97 | 0.00 | 0.01 | 700 | 110.716
0.97 | 0.00 | 0.1 | 800 | 110.716
0.97 | 0.00 | 0.01 | 800 | 110.716
0.97 | 2.00 | 5.0 | 300 | 110.711
0.97 | 2.00 | 1.0 | 300 | 110.710
0.97 | 2.00 | 0.1 | 300 | 110.716
0.97 | 2.00 | 0.01 | 300 | 110.716
0.97 | 2.00 | 5.0 | 400 | 110.711
0.97 | 2.00 | 1.0 | 400 | 110.710
0.97 | 2.00 | 0.1 | 400 | 110.716
0.97 | 2.00 | 0.01 | 400 | 110.716
0.97 | 2.00 | 5.0 | 500 | 110.711
0.97 | 2.00 | 1.0 | 500 | 110.710
0.97 | 2.00 | 0.1 | 500 | 110.716
0.97 | 2.00 | 0.01 | 500 | 110.716
0.97 | 2.00 | 5.0 | 600 | 110.711
0.97 | 2.00 | 1.0 | 600 | 110.710
0.97 | 2.00 | 0.1 | 600 | 110.716
0.97 | 2.00 | 0.01 | 600 | 110.716
0.97 | 2.00 | 5.0 | 700 | 110.711
0.97 | 2.00 | 1.0 | 700 | 110.710
0.97 | 2.00 | 0.1 | 700 | 110.716
0.97 | 2.00 | 0.01 | 700 | 110.716
0.97 | 2.00 | 5.0 | 800 | 110.711
0.97 | 2.00 | 1.0 | 800 | 110.710
0.97 | 2.00 | 0.1 | 800 | 110.716
0.97 | 2.00 | 0.01 | 800 | 110.716
0.98 | 0.00 | 1.0 | 300 | 111.002
0.98 | 0.00 | 0.1 | 300 | 111.004
0.98 | 0.00 | 0.01 | 300 | 111.003
0.98 | 0.00 | 1.0 | 400 | 111.002
0.98 | 0.00 | 0.1 | 400 | 111.004
0.98 | 0.00 | 0.01 | 400 | 111.003
0.98 | 0.00 | 1.0 | 500 | 111.002
0.98 | 0.00 | 0.1 | 500 | 111.004
0.98 | 0.00 | 0.01 | 500 | 111.003
0.98 | 0.00 | 1.0 | 600 | 111.002
0.98 | 0.00 | 0.1 | 600 | 111.004
0.98 | 0.00 | 0.01 | 600 | 111.003
0.98 | 0.00 | 1.0 | 700 | 111.002
0.98 | 0.00 | 0.1 | 700 | 111.004
