10.24625    38.43000    0.195012    !sig_tot_pp
23.76398   -2.80d-02    1.60000d-02
23.88208   -1.10d-02    1.20566d-02
24.30003    9.00d-03    1.16774d-02
25.61253    2.50d-02    2.12132d-02
27.18459    3.90d-02    1.90691d-02
27.36102    1.20d-02    1.27279d-02
30.60000    3.00d-02    6.00000d-02
30.60000    3.40d-02    8.06053d-03
30.60000    4.20d-02    1.86980d-02
44.70000    6.20d-02    1.85044d-02
52.80000    7.70d-02    9.21998d-03
52.90000    7.80d-02    1.78783d-02
62.40000    9.50d-02    1.87627d-02
7000.000    14.5E-02    9.10000E-02
8000.000    12.0E-02    3.00000E-02
13000.00    10.0E-02    01.0000E-02
13000.00    9.00E-02    1.00000E-02
13000.00    0.097800    0.01064000
11.53823    10.0d-03    1.8027800d-02     !rho_ppbar
15.37320    1.20d-02    1.9924859d-02
16.82997   -1.00d-03    2.7459061d-02
18.17033    6.70d-02    3.8586136d-02
19.41839    2.90d-02    3.0090537d-02
22.63148   -1.40d-02    5.6806695d-02
24.30003    4.80d-02    1.2646643d-02
30.40004    5.50d-02    2.8999999d-02
52.60006    0.106000    1.6272955d-02
541.0050    0.135000    1.4967729d-02
1800.000    0.140000    6.9d-02
1800.000    0.132000    0.05600
